id,y
0.0,73.1037745777102
1.0,73.54282632421035
2.0,66.61521741674851
3.0,73.19943758946901
4.0,67.30733000065577
5.0,64.2288656304372
6.0,73.11865590186773
7.0,71.03620158115783
8.0,69.03046174023102
9.0,73.8528595130763
10.0,64.69744684580127
11.0,69.62651173423674
12.0,69.81383009353307
13.0,74.02197734561656
14.0,72.42382040584158
15.0,78.08198499418708
16.0,70.72618727380689
17.0,72.28686438132586
18.0,74.2637286193451
19.0,66.94680059363809
20.0,68.43376804756033
21.0,67.04006750147305
22.0,74.35405214897081
23.0,66.99662561653825
24.0,74.91645163950099
25.0,71.3126161188504
26.0,69.66677787671533
27.0,66.60594749130134
28.0,72.23092573960808
29.0,71.48480450692253
30.0,75.11396205456585
31.0,70.31440285842913
32.0,70.2736811666224
33.0,69.86770773567939
34.0,69.97244459386766
35.0,68.86006591702593
36.0,68.89636419385454
37.0,71.7130287561298
38.0,66.89541964294814
39.0,68.90092858363715
40.0,70.61676109197869
41.0,75.63909627006724
42.0,65.56769592251013
43.0,73.66732373042436
44.0,73.56777481610752
45.0,75.64207692248752
46.0,68.583080830858
47.0,69.02509318211692
48.0,72.86103230216025
49.0,68.23402186113007
50.0,68.20568724245649
51.0,73.49651323961436
52.0,67.32840372927178
53.0,67.69254266900407
54.0,70.16711707800305
55.0,63.5790737801417
56.0,74.76278336695144
57.0,74.56714928875061
58.0,67.98938750747521
59.0,73.04689027586465
60.0,69.22996340370305
61.0,68.81662383938347
62.0,70.73016510197249
63.0,71.90799287121934
64.0,74.75378492736873
65.0,73.53659915858148
66.0,75.34751268582154
67.0,68.09899677552545
68.0,66.77569619249779
69.0,72.3091455605249
70.0,72.95921147659334
71.0,70.40369074676295
72.0,72.70288847582556
73.0,71.73342758214602
74.0,67.6841852675414
75.0,72.42855807281217
76.0,70.71045657857204
77.0,76.94084959339997
78.0,76.57731679104637
79.0,66.85932809694879
80.0,71.11288782024977
81.0,73.48704841950297
82.0,71.77601790456693
83.0,67.68361501598734
84.0,70.23568472325628
85.0,66.68719897253204
86.0,72.73203983616598
87.0,68.807871889265
88.0,73.95092950059639
89.0,73.1813011039413
90.0,74.87101296245957
91.0,74.02021580289137
92.0,71.59168005687201
93.0,75.50141715211667
94.0,67.232998190908
95.0,72.16387738360503
96.0,71.66410556335609
97.0,74.93343327153069
98.0,64.06579103210056
99.0,71.53745512241267
100.0,68.09772938155577
101.0,69.88046097363012
102.0,73.55785328712054
103.0,60.89093576048854
104.0,74.11384381002112
105.0,72.78995625258842
106.0,70.30708551097881
107.0,66.46518147148757
108.0,75.06447425037885
109.0,73.30517534834985
110.0,70.46316195127363
111.0,73.44525287598736
112.0,74.25793304609046
113.0,68.54059455726414
114.0,74.38135221769664
115.0,69.76560177021152
116.0,71.4382067208968
117.0,71.56069980477416
118.0,67.50914697866165
119.0,73.89607146487195
120.0,72.40232025961883
121.0,74.34598550507025
122.0,67.7481828022386
123.0,70.80677147517899
124.0,76.75353920732464
125.0,71.02295061550984
126.0,73.59619432806116
127.0,65.21924659969676
128.0,73.81620917584051
129.0,71.87797941039108
130.0,68.00239892972547
131.0,70.20041135030674
132.0,67.02783520149687
133.0,73.0654198466608
134.0,73.2593094240585
135.0,74.0660163296142
136.0,74.1169317644874
137.0,70.07393953995808
138.0,76.07823630749354
139.0,69.57942644276903
140.0,69.25483607346392
141.0,66.52636547222289
142.0,71.91617681321875
143.0,72.91568083720477
144.0,70.46307794602487
145.0,65.90260762612803
146.0,65.89871269020294
147.0,73.28320177728091
148.0,74.67296820951363
149.0,67.33331027440292
150.0,66.38326174956559
151.0,74.34176741325592
152.0,71.62915257713439
153.0,63.833102156585575
154.0,73.08161886758049
155.0,70.64888968538287
156.0,67.0852726570692
157.0,63.12411706402873
158.0,68.99453661981275
159.0,72.27536139579207
160.0,71.88302196900378
161.0,71.62392522061455
162.0,66.70827251200438
163.0,71.46254343539553
164.0,69.44224306196385
165.0,68.43602633088055
166.0,65.60320210335577
167.0,71.67859895478256
168.0,67.80912457952589
169.0,67.36861602023122
170.0,74.06670330753005
171.0,69.92508380168277
172.0,62.2608894874139
173.0,75.92513456839201
174.0,66.43192179952565
175.0,68.93836267268097
176.0,73.80884016267771
177.0,67.24710958874478
178.0,68.84183309438727
179.0,75.52013374617239
180.0,73.06325361609312
181.0,76.17794629771274
182.0,72.47364173044956
183.0,72.63727304260419
184.0,72.16939707768407
185.0,67.3679250285122
186.0,73.49233343484396
187.0,71.2611132538484
188.0,71.08687594139748
189.0,69.91395242458108
190.0,70.47781516127989
191.0,73.2304798171517
192.0,64.61060641108921
193.0,65.02558859518192
194.0,75.0169543798179
195.0,71.17750711361556
196.0,71.51581999695786
197.0,74.34566063661048
198.0,70.99638825462078
199.0,68.59758254217584
200.0,74.79218037566568
201.0,71.96750531647868
202.0,68.69216396450602
203.0,69.74148466111322
204.0,72.34865192206615
205.0,74.28863982497654
206.0,70.29167497926431
207.0,70.46492463886275
208.0,68.91043963936238
209.0,70.54102251898588
210.0,62.6725505185822
211.0,71.00906145446883
212.0,74.1763416499152
213.0,73.5019576907718
214.0,73.71447595201725
215.0,68.56463314793335
216.0,72.37686917997486
217.0,73.18333623727038
218.0,68.06935419292108
219.0,69.17927358183081
220.0,75.01967272538997
221.0,66.49352669732208
222.0,69.91042865922459
223.0,60.672855344467536
224.0,68.22335501620658
225.0,75.03169754065952
226.0,65.61296563890305
227.0,74.47880944042473
228.0,71.70553856843534
229.0,72.97710413865232
230.0,71.18400351067297
231.0,72.78726997311438
232.0,67.55129194376572
233.0,76.8875998691359
234.0,75.29766476953517
235.0,65.63877076857803
236.0,64.4172891441187
237.0,64.66981438934266
238.0,76.32814185755204
239.0,67.52152170359814
240.0,68.33077013701671
241.0,74.15697192784646
242.0,74.86362236980715
243.0,68.38279883501677
244.0,67.42170294176022
245.0,73.85433705945084
246.0,72.4981057072942
247.0,70.46826360068019
248.0,73.08499295228204
249.0,65.2323996234711
250.0,75.48372027442797
251.0,67.54680309029895
252.0,74.31482547891208
253.0,73.07958897899252
254.0,76.51950942523277
255.0,69.84777893414822
256.0,70.27847827412043
257.0,67.50476864132746
258.0,67.78901170512685
259.0,75.74612398788616
260.0,71.01160654652087
261.0,74.73284623271651
262.0,69.84063211451758
263.0,66.84842634632439
264.0,67.02571842045474
265.0,73.6748055913995
266.0,71.24398585824855
267.0,69.8418846649161
268.0,74.03113427715577
269.0,61.495686114876946
270.0,68.09454948281441
271.0,72.38060656348163
272.0,72.16495108832856
273.0,72.08755677038504
274.0,65.92932028378186
275.0,71.94870814803079
276.0,72.46325250794766
277.0,73.92807123187674
278.0,71.89982145263028
279.0,74.09714060348992
280.0,72.09654482358242
281.0,72.81355216723084
282.0,74.91792904307552
283.0,66.67676839486643
284.0,71.42238795058293
285.0,68.34400374997847
286.0,75.37087463782093
287.0,70.74007823510138
288.0,71.18763352713846
289.0,75.842544486523
290.0,64.76291407689895
291.0,65.39084444811105
292.0,73.10377718438141
293.0,71.84687892156543
294.0,72.86472097628254
295.0,69.88041724247782
296.0,69.88349438963584
297.0,68.83155284034653
298.0,71.18767090265557
299.0,69.38808872010121
300.0,69.07497380206445
301.0,73.7336778287683
302.0,71.85830540419717
303.0,71.16757770690099
304.0,70.03018669181117
305.0,72.95232387604104
306.0,64.9964073478446
307.0,73.87007285295164
308.0,67.76359747209781
309.0,73.12135705633749
310.0,66.87150523736118
311.0,70.94986689160297
312.0,65.07104502146206
313.0,71.82013176555645
314.0,70.98178348788129
315.0,76.06842789316379
316.0,73.27430160650925
317.0,73.51543790690464
318.0,74.1610417175827
319.0,63.97057396095157
320.0,74.35324493577566
321.0,63.629054140982035
322.0,75.21850838349289
323.0,69.19701946175987
324.0,72.39406800939292
325.0,71.44037157110078
326.0,72.67791801555931
327.0,68.67483453268449
328.0,66.5201459975077
329.0,73.59015999554548
330.0,70.08731390471276
331.0,69.77668025021936
332.0,73.45635786500465
333.0,70.96210833934458
334.0,73.51526082477042
335.0,74.51046334259745
336.0,72.71774492613389
337.0,70.83390874461756
338.0,70.96870346886162
339.0,73.16865663376346
340.0,68.90175418806356
341.0,71.61074027253896
342.0,72.09689175780157
343.0,70.7416935726543
344.0,72.5522189648725
345.0,71.58867286755024
346.0,73.89907621288049
347.0,62.56620412014867
348.0,61.93722564609697
349.0,66.07294641250964
350.0,65.44176418403782
351.0,71.06134022702602
352.0,68.3620396107259
353.0,69.69700832553714
354.0,68.93610093052959
355.0,69.93283080319986
356.0,73.1997617644021
357.0,66.99551764928594
358.0,71.93498871334235
359.0,67.77746723042439
360.0,72.96540146127343
361.0,68.21729116022948
362.0,70.51907702935085
363.0,66.11417656148575
364.0,74.2374210843762
365.0,67.13007796609575
366.0,74.04126390067849
367.0,74.94082671854122
368.0,73.89290918796391
369.0,75.01140420020947
370.0,72.46946389851881
371.0,76.37108917767814
372.0,72.25463676185149
373.0,73.65745399177905
374.0,65.45909766978993
375.0,73.13902838609128
376.0,68.98121606383363
377.0,69.32721397986174
378.0,71.10953850020326
379.0,63.243300044675856
380.0,75.25936964821439
381.0,69.13125329332546
382.0,68.06246995955428
383.0,73.70478674663002
384.0,73.9998774192761
385.0,74.39058647486405
386.0,68.9276745909081
387.0,72.7107457418393
388.0,72.03380979369837
389.0,68.61541759647932
390.0,70.44798551087383
391.0,73.37286544655885
392.0,73.08994891768519
393.0,71.08676367703706
394.0,72.16043480772063
395.0,65.88310786458105
396.0,73.25229547078459
397.0,72.63552260196539
398.0,73.79083606791396
399.0,76.0531404827232
400.0,71.2744356767717
401.0,71.11691847232936
402.0,67.11660593799053
403.0,74.11420459592986
404.0,75.26005264306154
405.0,63.75928747526449
406.0,70.09658894908205
407.0,68.54796941319891
408.0,71.30467326218027
409.0,71.30447085706554
410.0,71.18719600779694
411.0,73.53440821735741
412.0,72.48251848396053
413.0,72.1989676625315
414.0,75.72261713380959
415.0,75.33599841703794
416.0,73.09400452645326
417.0,65.07924766498527
418.0,74.8593587038031
419.0,67.67213528425987
420.0,76.12550997989055
421.0,70.6246758821991
422.0,73.36697374899681
423.0,71.37558445595808
424.0,60.93265808878023
425.0,67.12459735717206
426.0,73.44124881725226
427.0,72.51334400613565
428.0,69.82805578512321
429.0,62.33878228737382
430.0,74.6848095075346
431.0,74.31204394332289
432.0,73.3250275371404
433.0,67.48010899296031
434.0,66.17808067636227
435.0,69.7922908498611
436.0,70.3124349664937
437.0,70.38188520161314
438.0,75.05229831002343
439.0,74.4385288721067
440.0,72.8357990533596
441.0,70.1413376478486
442.0,74.76367124000708
443.0,75.05078293054694
444.0,73.53405418340158
445.0,70.41815362329902
446.0,67.54286910222359
447.0,73.11450723825698
448.0,72.75789780101226
449.0,70.08527445507124
450.0,73.19699895098218
451.0,70.25144692074188
452.0,73.23912340320652
453.0,72.66338582584156
454.0,71.03766961129854
455.0,73.12445023691933
456.0,73.55750346275602
457.0,67.44574255853705
458.0,75.32602422361907
459.0,74.59250954858967
460.0,74.5193268865484
461.0,74.4305516045683
462.0,68.1428517684438
463.0,63.78079650363988
464.0,71.80606957875233
465.0,73.0632061938957
466.0,70.31695964095051
467.0,72.05187941538756
468.0,64.99405502819407
469.0,67.81569098155055
470.0,60.739595539310706
471.0,70.78517252714776
472.0,74.41310153336168
473.0,77.30809087621998
474.0,75.48825530205879
475.0,71.45618913192446
476.0,70.84757836531656
477.0,74.46608391575259
478.0,74.3610683232644
479.0,69.7957754129617
480.0,71.39514187751128
481.0,73.4200273582923
482.0,69.63084754947975
483.0,67.14680500779757
484.0,68.96710840706962
485.0,72.79911895924019
486.0,65.02271404864453
487.0,75.58541138967453
488.0,73.72751695285733
489.0,68.57110556365191
490.0,68.82070757241907
491.0,74.31785258423275
492.0,73.87909626768874
493.0,71.76739553656566
494.0,69.56379277007754
495.0,70.95013085882623
496.0,73.29585294424508
497.0,68.9737496714401
498.0,62.330342696378324
499.0,76.03632513002191
500.0,72.37619724457917
501.0,71.65904662897398
502.0,68.99061746977708
503.0,72.15406768242751
504.0,70.36020794825977
505.0,73.92706018889321
506.0,67.4317374613272
507.0,70.77712882553055
508.0,66.53398845845392
509.0,74.86271180073487
510.0,74.36120314065997
511.0,74.89808900520813
512.0,69.2528618007665
513.0,64.890231673371
514.0,73.46157586880912
515.0,72.45850872887175
516.0,70.24357531484415
517.0,63.39072043608284
518.0,77.17364829337927
